audio_path,transcript,split,speaker_id,language,command_id
custom_dataset/audio/Speaker9/speaker_09_phrase_04_take_03.wav,Close the door,test,speaker_09,en,door_close
custom_dataset/audio/Speaker9/speaker_09_phrase_05_take_01.wav,Play the music,train,speaker_09,en,music_play
custom_dataset/audio/Speaker9/speaker_09_phrase_05_take_02.wav,Play the music,val,speaker_09,en,music_play
custom_dataset/audio/Speaker9/speaker_09_phrase_05_take_03.wav,Play the music,test,speaker_09,en,music_play
custom_dataset/audio/Speaker9/speaker_09_phrase_06_take_01.wav,Stop the music,train,speaker_09,en,music_stop
custom_dataset/audio/Speaker9/speaker_09_phrase_06_take_02.wav,Stop the music,val,speaker_09,en,music_stop
custom_dataset/audio/Speaker9/speaker_09_phrase_06_take_03.wav,Stop the music,test,speaker_09,en,music_stop
custom_dataset/audio/Speaker9/speaker_09_phrase_07_take_01.wav,Increase the volume,train,speaker_09,en,volume_up
custom_dataset/audio/Speaker9/speaker_09_phrase_07_take_02.wav,Increase the volume,val,speaker_09,en,volume_up
custom_dataset/audio/Speaker9/speaker_09_phrase_07_take_03.wav,Increase the volume,test,speaker_09,en,volume_up
custom_dataset/audio/Speaker9/speaker_09_phrase_08_take_01.wav,Decrease the volume,train,speaker_09,en,volume_down
custom_dataset/audio/Speaker9/speaker_09_phrase_08_take_02.wav,Decrease the volume,val,speaker_09,en,volume_down
custom_dataset/audio/Speaker9/speaker_09_phrase_08_take_03.wav,Decrease the volume,test,speaker_09,en,volume_down
custom_dataset/audio/Speaker9/speaker_09_phrase_09_take_01.wav,What is the time,train,speaker_09,en,what_time
custom_dataset/audio/Speaker9/speaker_09_phrase_09_take_02.wav,What is the time,val,speaker_09,en,what_time
custom_dataset/audio/Speaker9/speaker_09_phrase_09_take_03.wav,What is the time,test,speaker_09,en,what_time
custom_dataset/audio/Speaker9/speaker_09_phrase_10_take_01.wav,Call my friend,train,speaker_09,en,call_friend
custom_dataset/audio/Speaker9/speaker_09_phrase_10_take_02.wav,Call my friend,val,speaker_09,en,call_friend
custom_dataset/audio/Speaker9/speaker_09_phrase_10_take_03.wav,Call my friend,test,speaker_09,en,call_friend
custom_dataset/audio/Speaker10/speaker_10_phrase_01_take_01.wav,Turn on the light,train,speaker_10,en,light_on
custom_dataset/audio/Speaker10/speaker_10_phrase_01_take_02.wav,Turn on the light,val,speaker_10,en,light_on
custom_dataset/audio/Speaker10/speaker_10_phrase_01_take_03.wav,Turn on the light,test,speaker_10,en,light_on
custom_dataset/audio/Speaker10/speaker_10_phrase_02_take_01.wav,Turn off the light,train,speaker_10,en,light_off
custom_dataset/audio/Speaker10/speaker_10_phrase_02_take_02.wav,Turn off the light,val,speaker_10,en,light_off
custom_dataset/audio/Speaker10/speaker_10_phrase_02_take_03.wav,Turn off the light,test,speaker_10,en,light_off
custom_dataset/audio/Speaker10/speaker_10_phrase_03_take_01.wav,Open the door,train,speaker_10,en,door_open
custom_dataset/audio/Speaker10/speaker_10_phrase_03_take_02.wav,Open the door,val,speaker_10,en,door_open
custom_dataset/audio/Speaker10/speaker_10_phrase_03_take_03.wav,Open the door,test,speaker_10,en,door_open
custom_dataset/audio/Speaker10/speaker_10_phrase_04_take_01.wav,Close the door,train,speaker_10,en,door_close
custom_dataset/audio/Speaker10/speaker_10_phrase_04_take_02.wav,Close the door,val,speaker_10,en,door_close
custom_dataset/audio/Speaker10/speaker_10_phrase_04_take_03.wav,Close the door,test,speaker_10,en,door_close
custom_dataset/audio/Speaker10/speaker_10_phrase_05_take_01.wav,Play the music,train,speaker_10,en,music_play
custom_dataset/audio/Speaker10/speaker_10_phrase_05_take_02.wav,Play the music,val,speaker_10,en,music_play
custom_dataset/audio/Speaker10/speaker_10_phrase_05_take_03.wav,Play the music,test,speaker_10,en,music_play
custom_dataset/audio/Speaker10/speaker_10_phrase_06_take_01.wav,Stop the music,train,speaker_10,en,music_stop
custom_dataset/audio/Speaker10/speaker_10_phrase_06_take_02.wav,Stop the music,val,speaker_10,en,music_stop
custom_dataset/audio/Speaker10/speaker_10_phrase_06_take_03.wav,Stop the music,test,speaker_10,en,music_stop
custom_dataset/audio/Speaker10/speaker_10_phrase_07_take_01.wav,Increase the volume,train,speaker_10,en,volume_up
custom_dataset/audio/Speaker10/speaker_10_phrase_07_take_02.wav,Increase the volume,val,speaker_10,en,volume_up
custom_dataset/audio/Speaker10/speaker_10_phrase_07_take_03.wav,Increase the volume,test,speaker_10,en,volume_up
custom_dataset/audio/Speaker10/speaker_10_phrase_08_take_01.wav,Decrease the volume,train,speaker_10,en,volume_down
custom_dataset/audio/Speaker10/speaker_10_phrase_08_take_02.wav,Decrease the volume,val,speaker_10,en,volume_down
custom_dataset/audio/Speaker10/speaker_10_phrase_08_take_03.wav,Decrease the volume,test,speaker_10,en,volume_down
custom_dataset/audio/Speaker10/speaker_10_phrase_09_take_01.wav,What is the time,train,speaker_10,en,what_time
custom_dataset/audio/Speaker10/speaker_10_phrase_09_take_02.wav,What is the time,val,speaker_10,en,what_time
custom_dataset/audio/Speaker10/speaker_10_phrase_09_take_03.wav,What is the time,test,speaker_10,en,what_time
custom_dataset/audio/Speaker10/speaker_10_phrase_10_take_01.wav,Call my friend,train,speaker_10,en,call_friend
custom_dataset/audio/Speaker10/speaker_10_phrase_10_take_02.wav,Call my friend,val,speaker_10,en,call_friend
custom_dataset/audio/Speaker10/speaker_10_phrase_10_take_03.wav,Call my friend,test,speaker_10,en,call_friend
